filename,width,height,class,xmin,ymin,xmax,ymax
frame_000430.PNG,1280,720,Wild boar,375.95,405.92,462.89,472.7
frame_008078.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_000424.PNG,1280,720,Wild boar,492.2,383.61,642.58,481.58
frame_000424.PNG,1280,720,Wild boar,375.63,407.41,462.56,474.18
frame_002233.PNG,1280,720,Roe deer,295.7,338.0,364.05,448.68
frame_004642.PNG,1280,720,Roe deer,98.8,288.2,248.13,482.7
frame_000342.PNG,1280,720,Wild boar,463.01,383.62,548.34,481.6
frame_000342.PNG,1280,720,Wild boar,320.2,408.1,417.97,474.87
frame_006900.PNG,1280,720,Elk,271.3,336.0,398.2,471.53
frame_004871.PNG,1280,720,Roe deer,454.5,344.1,654.9,467.7
frame_008093.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_008087.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_004865.PNG,1280,720,Roe deer,434.2,340.1,628.9,467.7
frame_006914.PNG,1280,720,Elk,271.3,336.0,398.2,470.56
frame_000395.PNG,1280,720,Wild boar,494.8,383.83,645.18,481.81
frame_000395.PNG,1280,720,Wild boar,381.53,407.25,473.74,474.03
frame_004695.PNG,1280,720,Roe deer,98.8,330.77,300.4,482.7
frame_004681.PNG,1280,720,Roe deer,98.8,288.2,273.9,482.7
frame_004859.PNG,1280,720,Roe deer,426.7,340.1,602.4,470.7
frame_007388.PNG,1280,720,Elk,272.3,322.0,456.1,468.79
frame_007388.PNG,1280,720,Red deer,101.42,326.07,293.4,488.68
frame_000381.PNG,1280,720,Wild boar,491.02,383.67,641.4,481.65
frame_000381.PNG,1280,720,Wild boar,381.45,407.25,488.44,474.03
frame_006928.PNG,1280,720,Elk,271.3,336.0,398.2,469.6
frame_003307.PNG,1280,720,Roe deer,206.5,324.2,279.1,472.8
frame_003307.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_007161.PNG,1280,720,Elk,271.3,321.0,402.65,485.7
frame_007607.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007607.PNG,1280,720,Red deer,86.8,311.1,262.4,488.68
frame_000168.PNG,1280,720,Wild boar,725.44,377.27,774.06,449.57
frame_001276.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001276.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_006519.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_007613.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007613.PNG,1280,720,Red deer,86.8,311.1,287.66,488.68
frame_001262.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001262.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007175.PNG,1280,720,Elk,271.3,321.0,404.1,485.7
frame_003313.PNG,1280,720,Roe deer,206.3,324.2,277.6,472.8
frame_003313.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_000632.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000632.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_002025.PNG,1280,720,Roe deer,341.29,339.69,474.79,439.39
frame_002743.PNG,1280,720,Roe deer,240.5,349.0,327.53,438.8
frame_002743.PNG,1280,720,Roe deer,47.9,347.0,251.4,472.72
frame_000154.PNG,1280,720,Wild boar,720.15,374.79,770.32,448.5
frame_000140.PNG,1280,720,Wild boar,707.54,369.36,768.71,451.33
frame_002757.PNG,1280,720,Roe deer,231.21,349.0,298.2,438.8
frame_002757.PNG,1280,720,Roe deer,48.61,347.0,264.31,475.57
frame_002031.PNG,1280,720,Roe deer,338.57,340.86,472.06,440.56
frame_000626.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000626.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_007149.PNG,1280,720,Elk,271.3,321.0,401.41,485.7
frame_000815.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_002964.PNG,1280,720,Roe deer,1.03,307.1,81.4,445.8
frame_007808.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_002970.PNG,1280,720,Roe deer,1.03,334.52,85.9,445.8
frame_000801.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_000829.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007820.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_001289.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001289.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_000197.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_002958.PNG,1280,720,Roe deer,1.03,307.1,54.9,445.8
frame_002780.PNG,1280,720,Roe deer,227.5,340.0,298.19,436.81
frame_002780.PNG,1280,720,Roe deer,53.43,347.0,274.6,480.7
frame_002794.PNG,1280,720,Roe deer,231.5,340.0,295.02,436.81
frame_002794.PNG,1280,720,Roe deer,62.33,347.0,274.6,480.7
frame_007834.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_000183.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_002782.PNG,1280,720,Roe deer,229.1,340.0,298.19,436.81
frame_002782.PNG,1280,720,Roe deer,54.84,347.0,274.6,480.7
frame_000195.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_007822.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_007188.PNG,1280,720,Elk,271.3,321.0,406.29,485.7
frame_000181.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_007836.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_002796.PNG,1280,720,Roe deer,231.5,340.0,294.31,436.81
frame_002796.PNG,1280,720,Roe deer,62.76,347.0,274.6,480.7
frame_002966.PNG,1280,720,Roe deer,1.03,312.58,85.9,445.8
frame_000817.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_000803.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_002972.PNG,1280,720,Roe deer,1.03,338.9,85.9,445.8
frame_001248.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001248.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_000156.PNG,1280,720,Wild boar,721.7,376.2,770.32,448.5
frame_007639.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007639.PNG,1280,720,Red deer,71.74,317.6,295.3,488.68
frame_002999.PNG,1280,720,Roe deer,1.03,333.5,157.3,458.25
frame_002741.PNG,1280,720,Roe deer,240.5,348.11,329.2,438.8
frame_002741.PNG,1280,720,Roe deer,47.9,347.0,248.6,472.72
frame_002027.PNG,1280,720,Roe deer,340.39,340.08,473.88,439.78
frame_003339.PNG,1280,720,Roe deer,203.7,324.2,277.6,472.8
frame_003339.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_000630.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000630.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_000624.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000624.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_002033.PNG,1280,720,Roe deer,337.66,341.25,471.15,440.95
frame_002755.PNG,1280,720,Roe deer,234.93,349.0,298.2,438.8
frame_002755.PNG,1280,720,Roe deer,48.47,347.0,263.17,475.0
frame_000142.PNG,1280,720,Wild boar,709.65,368.87,769.2,450.23
frame_001274.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001274.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007605.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007605.PNG,1280,720,Red deer,86.8,311.1,257.73,488.68
frame_007163.PNG,1280,720,Elk,271.3,321.0,402.86,485.7
frame_003305.PNG,1280,720,Roe deer,206.5,324.2,279.85,472.8
frame_003305.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_003311.PNG,1280,720,Roe deer,206.5,324.2,277.6,472.8
frame_003311.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_007177.PNG,1280,720,Elk,271.3,321.0,404.37,485.7
frame_000618.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000618.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_001260.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001260.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007611.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007611.PNG,1280,720,Red deer,86.8,311.1,286.75,488.68
frame_002769.PNG,1280,720,Roe deer,219.5,344.62,294.2,438.8
frame_002769.PNG,1280,720,Roe deer,49.47,347.0,271.17,478.99
frame_004697.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_001089.PNG,1280,720,Wild boar,389.03,390.38,512.43,485.09
frame_000397.PNG,1280,720,Wild boar,494.14,383.85,644.51,481.83
frame_000397.PNG,1280,720,Wild boar,380.12,407.25,470.22,474.03
frame_000383.PNG,1280,720,Wild boar,492.69,383.69,643.07,481.67
frame_000383.PNG,1280,720,Wild boar,381.85,407.25,486.72,474.03
frame_004683.PNG,1280,720,Roe deer,98.8,288.2,278.4,482.7
frame_008091.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_004873.PNG,1280,720,Roe deer,479.1,344.1,668.9,467.7
frame_006902.PNG,1280,720,Elk,271.3,336.0,398.2,471.39
frame_006916.PNG,1280,720,Elk,271.3,336.0,398.2,470.42
frame_004867.PNG,1280,720,Roe deer,434.2,340.1,641.9,467.7
frame_008085.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_000432.PNG,1280,720,Wild boar,492.49,383.03,642.87,481.0
frame_000432.PNG,1280,720,Wild boar,376.63,405.97,463.57,472.74
frame_004654.PNG,1280,720,Roe deer,98.8,288.2,249.28000000000003,482.7
frame_002225.PNG,1280,720,Roe deer,295.7,338.0,370.82,448.68
frame_000354.PNG,1280,720,Wild boar,467.72,383.62,553.05,481.6
frame_000354.PNG,1280,720,Wild boar,320.2,408.1,436.07,474.87
frame_000340.PNG,1280,720,Wild boar,462.23,383.62,547.55,481.6
frame_000340.PNG,1280,720,Wild boar,320.2,408.1,411.94,474.87
frame_004640.PNG,1280,720,Roe deer,98.8,288.2,247.94,482.7
frame_004898.PNG,1280,720,Roe deer,555.38,344.1,699.89,467.7
frame_002231.PNG,1280,720,Roe deer,295.7,338.0,365.74,448.68
frame_000426.PNG,1280,720,Wild boar,492.17,383.67,642.55,481.65
frame_000426.PNG,1280,720,Wild boar,374.6,405.83,461.54,472.6
frame_007349.PNG,1280,720,Elk,272.19,321.89,455.99,486.59
frame_007349.PNG,1280,720,Red deer,103.39,326.07,284.26,488.68
frame_004668.PNG,1280,720,Roe deer,98.8,288.2,250.63,482.7
frame_003107.PNG,1280,720,Roe deer,60.9,351.9,193.39,466.7
frame_003107.PNG,1280,720,Roe deer,218.25,349.1,311.5,463.55
frame_002219.PNG,1280,720,Roe deer,295.7,338.0,375.9,448.68
frame_007361.PNG,1280,720,Elk,272.26,321.96,456.06,486.66
frame_007361.PNG,1280,720,Red deer,103.8,326.07,290.22,488.68
frame_008052.PNG,1280,720,Red deer,308.5,340.88,464.9,462.21
frame_007407.PNG,1280,720,Elk,272.3,322.0,456.1,452.59
frame_007407.PNG,1280,720,Red deer,99.26,326.07,293.4,488.68
frame_000368.PNG,1280,720,Wild boar,484.89,381.09,595.6,479.06
frame_000368.PNG,1280,720,Wild boar,375.96,407.25,496.66,474.03
frame_001076.PNG,1280,720,Wild boar,382.75,390.38,506.15,485.09
frame_007413.PNG,1280,720,Elk,272.3,322.0,456.1,447.47
frame_007413.PNG,1280,720,Red deer,98.58,326.07,293.4,488.68
frame_001062.PNG,1280,720,Wild boar,412.2,388.69,535.6,483.4
frame_007375.PNG,1280,720,Elk,272.3,322.0,456.1,479.88
frame_007375.PNG,1280,720,Red deer,102.89,326.07,293.4,488.68
frame_008046.PNG,1280,720,Red deer,308.5,340.88,464.9,463.53
frame_003113.PNG,1280,720,Roe deer,60.9,351.9,190.5,466.7
frame_003113.PNG,1280,720,Roe deer,221.5,349.1,311.5,465.8
frame_002392.PNG,1280,720,Roe deer,138.52,335.5,250.94,450.37
frame_000585.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000585.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_007598.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007598.PNG,1280,720,Red deer,86.8,311.1,253.79000000000002,488.68
frame_000591.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000591.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_003098.PNG,1280,720,Roe deer,60.9,351.9,201.7,466.7
frame_003098.PNG,1280,720,Roe deer,208.69,349.1,311.5,458.49
frame_002386.PNG,1280,720,Roe deer,138.52,335.5,251.57,450.37
frame_004907.PNG,1280,720,Roe deer,582.59,344.1,701.43,467.7
frame_006876.PNG,1280,720,Elk,271.3,336.0,398.2,473.18
frame_006862.PNG,1280,720,Elk,271.3,336.0,398.2,474.15
frame_004913.PNG,1280,720,Roe deer,585.82,344.1,703.28,467.7
frame_007229.PNG,1280,720,Elk,271.47,321.17,455.27,485.87
frame_007229.PNG,1280,720,Red deer,37.94,321.08,209.74,483.7
frame_000546.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000546.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_002351.PNG,1280,720,Roe deer,138.52,335.5,255.27,450.37
frame_004720.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_002437.PNG,1280,720,Roe deer,138.52,335.5,248.4,467.53
frame_000220.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_006889.PNG,1280,720,Elk,271.3,336.0,398.2,472.29
frame_000234.PNG,1280,720,Wild boar,451.97,383.62,594.13,473.18
frame_000234.PNG,1280,720,Wild boar,337.07,403.05,448.83,474.87
frame_002423.PNG,1280,720,Roe deer,138.52,335.5,248.4,456.09
frame_002345.PNG,1280,720,Roe deer,138.52,335.5,255.9,450.37
frame_004734.PNG,1280,720,Roe deer,222.51,326.1,419.11,484.65
frame_000552.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000552.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_003073.PNG,1280,720,Roe deer,55.9,350.14,192.02,466.7
frame_003073.PNG,1280,720,Roe deer,198.73,347.41,319.96,456.8
frame_007215.PNG,1280,720,Elk,271.39,321.09,455.19,485.79
frame_007215.PNG,1280,720,Red deer,37.94,321.08,208.2,483.7
frame_001102.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_007573.PNG,1280,720,Elk,274.29,300.96,377.3,483.7
frame_007573.PNG,1280,720,Red deer,86.8,311.1,247.08000000000004,488.68
frame_001116.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_000208.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_007567.PNG,1280,720,Elk,274.29,302.56,377.3,483.7
frame_007567.PNG,1280,720,Red deer,86.8,311.1,245.47000000000003,488.68
frame_007201.PNG,1280,720,Elk,271.31,321.01,455.11,485.71
frame_007201.PNG,1280,720,Red deer,37.94,321.08,206.66,483.7
frame_002379.PNG,1280,720,Roe deer,138.52,335.5,252.31,450.37
frame_003067.PNG,1280,720,Roe deer,55.9,349.9,190.54,466.7
frame_003067.PNG,1280,720,Roe deer,183.5,347.1,321.5,456.8
frame_004708.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_007956.PNG,1280,720,Red deer,308.5,340.88,458.48,478.96
frame_006490.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_000787.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_002190.PNG,1280,720,Roe deer,318.04,334.62,399.94,445.3
frame_002184.PNG,1280,720,Roe deer,321.7,334.62,403.6,445.3
frame_000793.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007942.PNG,1280,720,Red deer,308.5,340.88,455.91,480.3
frame_006484.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_002812.PNG,1280,720,Roe deer,214.5,339.01,282.22,435.81
frame_002812.PNG,1280,720,Roe deer,66.19,347.0,274.6,480.7
frame_000963.PNG,1280,720,Wild boar,520.41,388.69,627.23,475.8
frame_000977.PNG,1280,720,Wild boar,520.41,388.69,623.18,477.99
frame_002806.PNG,1280,720,Roe deer,227.51,340.0,288.21,436.81
frame_002806.PNG,1280,720,Roe deer,64.9,347.0,274.6,480.7
frame_000022.PNG,1280,720,Wild boar,609.46,378.55,725.21,468.96
frame_007995.PNG,1280,720,Red deer,308.5,340.88,464.9,474.72
frame_006453.PNG,1280,720,Roe deer,347.56,316.0,440.9,466.7
frame_004522.PNG,1280,720,Roe deer,93.85,333.05,267.65,482.7
frame_002153.PNG,1280,720,Roe deer,327.81,334.62,415.8,434.32
frame_006335.PNG,1280,720,Roe deer,339.47,341.0,449.9,470.7
frame_000744.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_006321.PNG,1280,720,Roe deer,346.87,341.0,469.9,469.7
frame_000988.PNG,1280,720,Wild boar,524.48,388.69,622.6,478.3
frame_000750.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_004536.PNG,1280,720,Roe deer,96.42,333.05,269.08,482.7
frame_003259.PNG,1280,720,Roe deer,206.5,324.2,304.02,472.8
frame_003259.PNG,1280,720,Roe deer,115.76,328.89,267.87,460.75
frame_002147.PNG,1280,720,Roe deer,327.81,334.62,419.86,434.32
frame_007759.PNG,1280,720,Elk,388.34,323.53,494.03,438.65
frame_000036.PNG,1280,720,Wild boar,619.54,378.55,749.63,468.96
frame_007981.PNG,1280,720,Red deer,308.5,340.88,463.06,476.56
frame_001328.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001328.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_006447.PNG,1280,720,Roe deer,343.75,316.0,440.9,466.7
frame_007771.PNG,1280,720,Elk,390.2,325.1,471.9,448.25
frame_001300.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001300.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_006309.PNG,1280,720,Roe deer,366.8,338.33,481.9,466.37
frame_000778.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007017.PNG,1280,720,Elk,271.3,324.46,406.2,485.7
frame_003271.PNG,1280,720,Roe deer,206.5,324.2,306.28,472.8
frame_003271.PNG,1280,720,Roe deer,115.76,326.0,265.4,460.75
frame_003265.PNG,1280,720,Roe deer,206.5,324.2,305.15,472.8
frame_003265.PNG,1280,720,Roe deer,115.76,327.16,265.19,460.75
frame_007003.PNG,1280,720,Elk,271.3,328.5,406.2,485.7
frame_007765.PNG,1280,720,Elk,390.2,325.1,471.9,438.44
frame_001314.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001314.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007002.PNG,1280,720,Elk,271.3,328.79,406.2,485.7
frame_003264.PNG,1280,720,Roe deer,206.5,324.2,304.96,472.8
frame_003264.PNG,1280,720,Roe deer,115.76,327.45,265.64,460.75
frame_001315.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001315.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007764.PNG,1280,720,Elk,390.2,325.1,471.9,436.8
frame_001301.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001301.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007770.PNG,1280,720,Elk,390.2,325.1,471.9,446.62
frame_003270.PNG,1280,720,Roe deer,206.5,324.2,306.09,472.8
frame_003270.PNG,1280,720,Roe deer,115.76,326.0,264.4,460.75
frame_007016.PNG,1280,720,Elk,271.3,324.75,406.2,485.7
frame_000779.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_006308.PNG,1280,720,Roe deer,368.26,338.07,483.1,466.23
frame_002146.PNG,1280,720,Roe deer,327.81,334.62,420.54,434.32
frame_003258.PNG,1280,720,Roe deer,206.5,324.2,303.83,472.8
frame_003258.PNG,1280,720,Roe deer,115.76,329.18,268.32,460.75
frame_004537.PNG,1280,720,Roe deer,96.6,333.05,269.18,482.7
frame_000751.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_000989.PNG,1280,720,Wild boar,524.94,388.69,622.6,478.3
frame_006320.PNG,1280,720,Roe deer,349.53,341.0,469.9,468.7
frame_006446.PNG,1280,720,Roe deer,343.11,316.0,440.9,466.7
frame_001329.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001329.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007980.PNG,1280,720,Red deer,308.5,340.88,462.88,476.65
frame_000037.PNG,1280,720,Wild boar,620.11,378.55,750.19,468.96
frame_007758.PNG,1280,720,Elk,386.49,321.95,497.16,440.51
frame_006452.PNG,1280,720,Roe deer,346.93,316.0,440.9,466.7
frame_007994.PNG,1280,720,Red deer,308.5,340.88,464.9,474.94
frame_000023.PNG,1280,720,Wild boar,609.63,378.55,725.38,468.96
frame_000745.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_006334.PNG,1280,720,Roe deer,338.84,341.0,449.9,470.7
frame_002152.PNG,1280,720,Roe deer,327.81,334.62,416.48,434.32
frame_004523.PNG,1280,720,Roe deer,94.03,333.05,267.75,482.7
frame_000976.PNG,1280,720,Wild boar,520.41,388.69,623.47,477.83
frame_002807.PNG,1280,720,Roe deer,226.51,340.0,287.21,436.81
frame_002807.PNG,1280,720,Roe deer,65.11,347.0,274.6,480.7
frame_002813.PNG,1280,720,Roe deer,211.0,339.01,282.22,435.81
frame_002813.PNG,1280,720,Roe deer,66.4,347.0,274.6,480.7
frame_000962.PNG,1280,720,Wild boar,520.41,388.69,627.52,475.64
frame_000792.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_002185.PNG,1280,720,Roe deer,321.09,334.62,402.99,445.3
frame_006485.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_007943.PNG,1280,720,Red deer,308.5,340.88,456.09,480.2
frame_006491.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_007957.PNG,1280,720,Red deer,308.5,340.88,458.66,478.86
frame_002191.PNG,1280,720,Roe deer,317.43,334.62,399.33,445.3
frame_000786.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007566.PNG,1280,720,Elk,274.29,302.83,377.3,483.7
frame_007566.PNG,1280,720,Red deer,86.8,311.1,245.2,488.68
frame_000209.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_001117.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_004709.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_003066.PNG,1280,720,Roe deer,55.9,349.9,190.48,466.7
frame_003066.PNG,1280,720,Roe deer,183.5,347.1,323.17,456.8
frame_002378.PNG,1280,720,Roe deer,138.52,335.5,252.42,450.37
frame_007200.PNG,1280,720,Elk,271.3,321.0,455.1,485.7
frame_007200.PNG,1280,720,Red deer,37.94,321.08,206.55,483.7
frame_007214.PNG,1280,720,Elk,271.38,321.08,455.18,485.78
frame_007214.PNG,1280,720,Red deer,37.94,321.08,208.09,483.7
frame_003072.PNG,1280,720,Roe deer,55.9,350.06,191.58,466.7
frame_003072.PNG,1280,720,Roe deer,198.42,347.33,320.35,456.8
frame_007572.PNG,1280,720,Elk,274.29,301.23,377.3,483.7
frame_007572.PNG,1280,720,Red deer,86.8,311.1,246.81,488.68
frame_001103.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_002422.PNG,1280,720,Roe deer,138.52,335.5,248.4,455.27
frame_000235.PNG,1280,720,Wild boar,451.97,383.62,592.66,473.18
frame_000235.PNG,1280,720,Wild boar,337.07,403.15,448.67,474.87
frame_000553.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000553.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_004735.PNG,1280,720,Roe deer,222.51,326.1,418.68,484.43
frame_002344.PNG,1280,720,Roe deer,138.52,335.5,256.01,450.37
frame_004721.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_002350.PNG,1280,720,Roe deer,138.52,335.5,255.38,450.37
frame_000547.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000547.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_007228.PNG,1280,720,Elk,271.47,321.17,455.27,485.87
frame_007228.PNG,1280,720,Red deer,37.94,321.08,209.63,483.7
frame_006888.PNG,1280,720,Elk,271.3,336.0,398.2,472.36
frame_000221.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_002436.PNG,1280,720,Roe deer,138.52,335.5,248.4,466.71
frame_006863.PNG,1280,720,Elk,271.3,336.0,398.2,474.08
frame_004912.PNG,1280,720,Roe deer,585.28,344.1,702.97,467.7
frame_004906.PNG,1280,720,Roe deer,582.05,344.1,701.12,467.7
frame_006877.PNG,1280,720,Elk,271.3,336.0,398.2,473.11
frame_007599.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007599.PNG,1280,720,Red deer,86.8,311.1,254.06,488.68
frame_002387.PNG,1280,720,Roe deer,138.52,335.5,251.46,450.37
frame_003099.PNG,1280,720,Roe deer,60.9,351.9,200.78,466.7
frame_003099.PNG,1280,720,Roe deer,209.75,349.1,311.5,459.05
frame_000590.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000590.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_000584.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000584.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_002393.PNG,1280,720,Roe deer,138.52,335.5,250.83,450.37
frame_001063.PNG,1280,720,Wild boar,409.16,388.52,532.56,483.23
frame_007412.PNG,1280,720,Elk,272.3,322.0,456.1,448.33
frame_007412.PNG,1280,720,Red deer,98.7,326.07,293.4,488.68
frame_003112.PNG,1280,720,Roe deer,60.9,351.9,190.1,466.7
frame_003112.PNG,1280,720,Roe deer,222.0,349.1,311.5,465.8
frame_008047.PNG,1280,720,Red deer,308.5,340.88,464.9,463.31
frame_007374.PNG,1280,720,Elk,272.3,322.0,456.1,480.73
frame_007374.PNG,1280,720,Red deer,103.01,326.07,293.4,488.68
frame_008053.PNG,1280,720,Red deer,308.5,340.88,464.9,461.99
frame_007360.PNG,1280,720,Elk,272.26,321.96,456.06,486.66
frame_007360.PNG,1280,720,Red deer,103.8,326.07,289.69,488.68
frame_002218.PNG,1280,720,Roe deer,295.7,338.0,376.75,448.68
frame_003106.PNG,1280,720,Roe deer,60.9,351.9,194.32,466.7
frame_003106.PNG,1280,720,Roe deer,217.19,349.1,311.5,462.99
frame_004669.PNG,1280,720,Roe deer,98.8,288.2,250.73000000000002,482.7
frame_001077.PNG,1280,720,Wild boar,383.23,390.38,506.63,485.09
frame_000369.PNG,1280,720,Wild boar,484.89,381.72,601.94,479.7
frame_000369.PNG,1280,720,Wild boar,376.39,407.25,496.03,474.03
frame_007406.PNG,1280,720,Elk,272.3,322.0,456.1,453.44
frame_007406.PNG,1280,720,Red deer,99.38,326.07,293.4,488.68
frame_000341.PNG,1280,720,Wild boar,462.62,383.62,547.95,481.6
frame_000341.PNG,1280,720,Wild boar,320.2,408.1,414.96,474.87
frame_007348.PNG,1280,720,Elk,272.18,321.88,455.98,486.58
